controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
pursuit,1,9,4.233,3.337,7.65,9.25,1,917,45.79999999999973,0.020011747623434904,0.0815936881659459,0.02478142376173203,15.230431899046692,15.86396126707037,0.96006486921153,0.021510640164183414,0.016459540942500878,0.1701324024468922,0.21504676123927136,0.3268720784676887,0.4000000059604645,0.056668491874752425,0.13230300100985914
pursuit,1,10,7.89,9.277,2.75,6.35,1,1140,56.94999999999982,0.02444634520570196,0.09567681020632482,0.02997153426157041,17.853761111036626,18.952186412479364,0.9420422911881311,0.05836185596185608,0.014425528336626052,0.1846436478155669,0.24377467404417585,0.30962938357167685,0.4000000059604645,0.07953457572607715,0.21417300740722567
pursuit,1,11,2.591,6.542,5.85,11.15,1,970,48.44999999999982,0.029310875922215495,0.1924642591702881,0.04083314314240389,14.758655581901799,15.84802331018947,0.9312616023483974,0.062261341296140894,0.014901534427163673,0.22900834760385042,0.27566476921325983,0.2998805557634127,0.30000000447034836,0.08126865994706078,0.20449899602681398
pursuit,1,12,5.873,11.399,0.75,-1.25,1,1743,87.09999999999991,0.024103664768275388,0.12071318055940239,0.030690655850795834,27.216398244126065,28.836248603119962,0.9438258983930858,0.04791452096139401,0.014476426654117025,0.20528357152439108,0.2554858807209471,0.30788897758044254,0.4000000059604645,0.10275002556437027,0.31229401065502316
pursuit,1,13,0.75,-1.491,3.85,7.85,1,894,44.65000000000009,0.03025715917839356,0.10988244766003241,0.039342153797164596,14.072472898191622,15.002438885317709,0.9380123462435026,0.06325216592781756,0.019797642281692257,0.2456546191386886,0.2674936149102444,0.31065706891385314,0.4000000059604645,0.06752050202678456,0.14403100067283958
pursuit,1,14,3.66,7.693,-2.75,-1.05,1,1230,61.44800000000032,0.03102097253958427,0.13408844245095733,0.04060995765244191,19.292213694507947,20.09655151092133,0.9599763264868467,0.05521271332389192,0.018004455838875603,0.22915228211122837,0.2679330429642417,0.30529358795831246,0.4000000059604645,0.08797415521997216,0.1816300064092502
pursuit,1,15,-2.632,-1.258,1.05,11.35,1,1557,77.80000000000018,0.025389752844213374,0.09773666227879296,0.03141965008132482,24.320119480009236,25.51492821006879,0.9531721696325192,0.05015201281323694,0.01490594100044125,0.21655176106178578,0.2638810867500545,0.304887423470862,0.4000000059604645,0.09555475992204737,0.1695200044196099
pursuit,1,16,1.18,11.142,2.75,1.05,1,883,44.100000000000364,0.023055281146836276,0.10652725431017149,0.0309991422655945,13.797359321761656,14.575231085087601,0.9466305708098302,0.0630462847092304,0.02107157617817038,0.2516081748101067,0.274303034248606,0.3070840254546879,0.4000000059604645,0.07214427637310734,0.7725890027359128
pursuit,1,17,2.655,1.273,8.35,12.45,1,1580,78.95000000000027,0.022721854580252082,0.09645001306741996,0.028604481753321413,24.89957229896746,26.266400083842736,0.9479628810757339,0.04962325890081484,0.014269073333928873,0.21790938758598316,0.2570663883925379,0.3100903485998507,0.4000000059604645,0.10206412955568926,0.2947650064015761
pursuit,1,18,8.589,12.519,0.95,3.55,1,1359,67.90000000000009,0.025068244046612738,0.11412955154476596,0.03259734255300599,21.689100967320623,22.845079689301446,0.9493992256668652,0.05276691871402266,0.017964510841656955,0.2159854799624504,0.25124787519660274,0.3136894442198285,0.4000000059604645,0.08493046227400894,0.23757900635246187
pursuit,1,19,1.12,3.73,-6.05,5.35,1,1318,65.84999999999991,0.026170777772332197,0.08190154981255966,0.031896728121664754,22.44981558360901,23.5823380004905,0.9519758211905056,0.019520256463632823,0.014717834197460722,0.17517087683592755,0.20748751101716578,0.33325126584484094,0.4000000059604645,0.07780526387047698,0.7112849998520687
pursuit,1,20,-5.91,5.156,-0.55,13.85,1,1271,63.5,0.02712385823527672,0.1329075560618565,0.03508835125991364,20.223629492576784,21.203658308605053,0.9537802014272911,0.017094800855888017,0.02193062941302902,0.16756105785152658,0.23469558154118073,0.3114567527056864,0.4000000059604645,0.07630803800088351,0.2735969901550561
pursuit,1,21,-0.677,13.647,-7.95,8.85,1,1015,50.69999999999982,0.02628680446995268,0.19443587845685606,0.036800814916746916,15.42520664295268,16.19949517800295,0.9522029219711942,0.06021644865343442,0.018402137239125507,0.2441935696568102,0.2839789095962027,0.2966592368550576,0.4000000059604645,0.06765870128246712,0.1464950037188828
pursuit,1,22,-8.155,8.98,-0.75,-1.45,1,928,46.34999999999991,0.019591977013960198,0.09288036903655537,0.025606216887663503,16.511884901803477,17.22253993107746,0.9587369207957747,0.015462990253865858,0.022272326878824127,0.1763539987850382,0.18653960085393193,0.3496907331099579,0.4000000059604645,0.05576745664664737,0.12048200005665421
pursuit,1,23,-0.835,-1.678,-8.85,9.45,1,987,49.29999999999973,0.0248935686937757,0.09080143614611427,0.03245942681156592,17.133671174797673,17.888225365946184,0.9578183874748718,0.060386483957514996,0.017300722845228596,0.2553019992626097,0.22996885217734017,0.3411906411337473,0.4000000059604645,0.06113544467347368,0.3572290006559342
pursuit,1,24,-8.661,9.305,-2.35,12.25,1,821,41.0,0.021707369212879114,0.06933123779639239,0.026385991425957097,12.326563970127795,12.978174786441894,0.9497917983817857,0.021689588388132168,0.01542492424985707,0.16771250784572064,0.2582729621898162,0.2921636034515575,0.4000000059604645,0.056455148451753985,0.20368999685160816
pursuit,1,25,-2.315,12.008,-7.65,8.95,1,905,45.19999999999982,0.021404373454891535,0.10542227918043619,0.02761686027544048,13.273731449175996,14.08528158412562,0.9423831089138994,0.03794406766092014,0.015622658801571664,0.24645053806047956,0.2994734531303348,0.2860930268947097,0.4000000059604645,0.065614168727719,0.16648600285407156
pursuit,1,26,-7.897,8.956,1.25,2.55,1,1548,77.34999999999991,0.024441949947963535,0.10387080963076344,0.030700199046710095,25.90337237629118,26.955130256884807,0.9609811612642832,0.049253170624067026,0.013595758494516363,0.17734343295596422,0.2157945604182077,0.3281441029007004,0.4000000059604645,0.08275537280163076,0.1720000000204891
pursuit,1,27,1.497,2.542,-8.75,9.35,1,1578,78.85000000000036,0.021091543700614668,0.10696223079328782,0.026787122054548407,26.56442278356746,27.67939433638911,0.9597183544093724,0.04872226670316058,0.015017372957853643,0.22011856409864228,0.23185017589084525,0.3298095732446286,0.4000000059604645,0.08222115088981034,0.27587499062065035
pursuit,1,28,-8.551,9.216,-3.75,3.95,1,1632,81.55000000000018,0.02367162241128323,0.08265727959678533,0.029421432175872692,26.662415601367353,27.710765186755047,0.9621681473491474,0.019753589600905997,0.012677344387525685,0.1762581254361419,0.22421775450365714,0.32001305129903507,0.4000000059604645,0.08340795248645294,0.7787999929860234
pursuit,1,29,-3.569,4.113,-0.65,13.75,1,845,42.20000000000027,0.0323119031156383,0.17652288362614144,0.04720503944395244,14.474647413800833,14.966904978855474,0.9671102632274288,0.06530970510283045,0.01713282492579886,0.2476241478247549,0.2302091174557609,0.3386079045916308,0.4000000059604645,0.05291397009973453,0.12009299825876951
