controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
mppi,1,18,8.582,12.535,0.95,3.55,1,1028,51.34999999999991,0.03430211710268072,0.20399081997848229,0.04491619185107833,21.466701976698644,22.845079689301446,0.9396641319991408,0.24981774647130847,0.0174249259328594,0.4141305166278861,0.3797147938980049,0.41348822335112145,0.30000000447034836,3.6491123650094823,5.408500001067296
mppi,1,19,1.097,3.736,-6.05,5.35,1,1021,51.0,0.032907224726382404,0.10515951984902627,0.03990846948249673,22.13079525808216,23.540916643635963,0.940099130084851,0.27695469231172853,0.018065863117168287,0.340108462989064,0.3188339526673508,0.4273377418976103,0.4000000059604645,3.602841023446255,5.112765997182578
mppi,1,20,-5.916,5.151,-0.55,13.85,1,904,45.15000000000009,0.0382650261316542,0.11030656866062365,0.0455804140313765,19.68118168757303,21.203658308605053,0.9281974554167307,0.24410913550137273,0.01959423680202374,0.35225129028500335,0.3434866241293832,0.42552873094821037,0.4000000059604645,3.5713004747945742,4.882263994659297
mppi,1,21,-0.657,13.638,-7.95,8.85,1,735,36.69999999999982,0.03796973873160258,0.10511309562489046,0.044127830125533465,15.18231249976555,16.19949517800295,0.9372089891036469,0.26549987558019184,0.019606730155807665,0.47780885260483597,0.4301435756635234,0.4025341004033229,0.4000000059604645,3.644011515552229,5.14792199828662
mppi,1,22,-8.135,9.005,-0.75,-1.45,1,750,37.44999999999982,0.029501943409846666,0.09870295384590887,0.035723554833885,16.259624575552767,17.263961287931995,0.941824666099009,0.2844130410180036,0.019301541096374723,0.3037180409161409,0.285888754448667,0.42884862639060056,0.4000000059604645,3.574048461217899,5.12405700283125
mppi,1,23,-0.877,-1.658,-8.85,9.45,1,817,40.79999999999973,0.03723088835366075,0.19612348933408805,0.04986925366334382,16.97752810590468,17.888225365946184,0.9490895691768731,0.2696593076627397,0.01890572642022824,0.4036363995185573,0.35490919420238276,0.41048198915077627,0.30000000447034836,3.6239873364894346,5.250688001979142
mppi,1,24,-8.652,9.3,-2.35,12.25,1,553,27.59999999999991,0.034298467345637976,0.11105404350591996,0.04240150458737509,11.908383852252838,12.978174786441894,0.9175700010369215,0.2462425828196466,0.022070356597403595,0.4047887527918501,0.3955214447125078,0.4233263101179172,0.4000000059604645,3.545171005368632,4.6615689934697
mppi,1,25,-2.323,12.009,-7.65,8.95,1,640,31.949999999999818,0.041352309404796415,0.17454034032963198,0.05152588747598828,12.950174655174907,14.08528158412562,0.9194118397867176,0.236293355976279,0.020123764418073408,0.4792551301620264,0.44418299052761034,0.40045130116386407,0.4000000059604645,3.667352732895779,5.072454005130567
mppi,1,26,-7.89,8.956,1.25,2.55,1,1176,58.75,0.032149045883953696,0.11167509317949906,0.03989522501923032,25.507982379136283,26.955130256884807,0.9463127106433145,0.2734610255460658,0.019326637980615503,0.34812939900106715,0.3251997840413722,0.4280378120947035,0.4000000059604645,3.5673106979375997,7.676947003346868
mppi,1,27,1.49,2.522,-8.75,9.35,1,1242,62.05000000000018,0.03385079881127913,0.18476021300605794,0.042613913484806844,26.258208978732085,27.67939433638911,0.948655474885567,0.2673585613716914,0.016631047087869447,0.3828489265606434,0.3510703597900896,0.41589390697072265,0.4000000059604645,3.639826005957038,5.720668996218592
mppi,1,28,-8.547,9.215,-3.75,3.95,1,1188,59.34999999999991,0.03440825728999586,0.11569206599265917,0.042652208053863126,25.927227500302653,27.710765186755047,0.9356373714535723,0.26018573934346784,0.020682253020491086,0.36424365649964274,0.34419770588223847,0.4277815317225733,0.4000000059604645,3.5881070775957467,5.126469011884183
mppi,1,29,-3.568,4.091,-0.65,13.75,1,690,34.45000000000027,0.03210127103292711,0.2047499397248984,0.044245675753687215,14.38699296865241,15.00832633571001,0.9586007557965186,0.2743999613044501,0.017279465517850034,0.41807574274640785,0.35437628566760376,0.4112860407184599,0.4000000059604645,3.5617890725151864,5.285357998218387
